cod_barras,descricao,codigo,Novo_codigo
7891274123457,DESF F METAL (TAMBOR PQ),00000009248   ,undefined
7898542852217,CACHIMBO DAGUA BALI HAI BONG P,00000009249   ,undefined
1177890000000,KIT SMIRNOFF + GRATIS 1 SMIRSTORM,00000009250   ,undefined
7896451900029,PASTILHA DOCILE HORTELA 17G,00000009251   ,undefined
7895265928335,CALÇ. SLIM ANIMALS MARAVILHA 35/36,00000009252   ,undefined
7895265923712,CALÇ.ORGANIC ROSA FRAMBOESA 35/36,00000009253   ,undefined
7898954621050,SAND NATURRALE PERU MOLHO ITALIANO ,00000009254   ,undefined
7893249221311,HAVAIANAS TOPMAX BASIC BEGE PALHA 39/40,00000009255   ,undefined
7893249375588,HAVAIANAS SURF PRETO TURQUESA 41/42,00000009256   ,undefined
7896001281882,BARRA CER LINEA BANANA E AVEIA 20G,00000009257   ,undefined
7898454621036,SAND NATURALLE FRANGO C/ TOMATE SEC,00000009258   ,undefined
7898954621012,SAND NATURALLE PERU COM QUEIJO MINA,00000009259   ,undefined
7895098634069,AMENDOIM SEM PELE VIDA VERDE 100G,00000009260   ,undefined
7895098633956,CASTANHA CASEIRA VIDA VERDE 100G,00000009261   ,undefined
7891095002672,MILHO DE PIPOCA YOKI 500G,00000009262   ,undefined
7898542858776,CACHIBO PIPE DE METAL PEQ,00000009263   ,undefined
7895098633994,CASTANHA DO PARÁ VIDA VERDE100G,00000009264   ,undefined
7891095008919,BATATA PALHA YOKI 140G,00000009265   ,undefined
7891091010008,FLOCAO NOVO MILHO 500G,00000009266   ,undefined
7891091010206,MILHO DE PIPOCA 500G,00000009267   ,undefined
7891515535193,MANC CHEESE TRADICIONAL 350G,00000009268   ,undefined
7891091048476,BARRA DE CEREAL NUTS SAO BRAZ 30G,00000009269   ,undefined
7891091061987,PIPPOS BACON 60G,00000009270   ,undefined
7891091061598,PIPPOS PIZZA 60G,00000009271   ,undefined
7891091061970,PIPPOS CEBOLA E SALSA 60G,00000009272   ,undefined
7891091061963,PIPPOS PRESUTO 60G,00000009273   ,undefined
7896007992027,BARB. FIAT LUX FLEXOR 3 LAM,00000009274   ,undefined
7898904771811,CERV L NECK DEVASSA SUNSET 275ML ,00000009275   ,undefined
7890218177600,CHIP OI DUPLO CORTE ,00000009276   ,undefined
9788543211640,REV GUIA MODA MOLDES ,00000009277   ,undefined
7898949289333,CHIP TIM 4G DUPLO,00000009278   ,undefined
7898148044795,CHIP CLARO 4G FLEX ,00000009279   ,undefined
7898602912974,CHIP VIVO 4G REMOTO DUPLO,00000009280   ,undefined
78912861,CERV CERPA SPORT ONE WAY 350ML,00000009281   ,undefined
78929203,CERV TIJUCA 350ML,00000009282   ,undefined
7892840256043,FANDANGOS QUEIJO 164G,00000009283   ,undefined
7891342013192,FILTRO TECFIL ARL 4145,00000009284   ,undefined
7897710219432,REVISTA CASA ARRUMADA,00000009285   ,undefined
7702018880409,PRESTOBARBA 3 GILLETE,00000009286   ,undefined
7899403625742,CHIP TIM DUPLO 4G,00000009287   ,undefined
7898945987097,CERV LATA PROIBIDA 269ML,00000009288   ,undefined
7892840253448,DORITOS 167G,00000009289   ,undefined
7892840255442,BACONZITOS 103G,00000009290   ,undefined
7892840253547,RUFFLES ORIGINAL96G,00000009291   ,undefined
7893614102382,REVISTA SUPER INTERESSANTE SELEÇÃO,00000009292   ,undefined
7898923243450,REVISTA FAMILIA MIX ,00000009293   ,undefined
7898923243405,REVISTA FAMILIA MEDIO,00000009294   ,undefined
7898923243429,REVISTA CRIPTO MANIA,00000009295   ,undefined
7891342010948,FILTRO ACP 971,00000009296   ,undefined
7610083215012,CHARUTO VILLIGER PREMIUM N07,00000009297   ,undefined
7898195959554,FILTRO SCHUCK(SK) 955,00000009298   ,undefined
7892840255947,FANDANGOS PRESUNTO 164G,00000009299   ,undefined
7892840253646,RUFFLES ORIGINAL 167G,00000009300   ,undefined
7891991000796,CERV LATA ANTARCTICA PILSEN,00000009301   ,undefined
7891149440801,REF SUKITA 2L,00000009302   ,undefined
7898367980010,CERV L NECK EISENBAHN 355ML,00000009303   ,undefined
7892840808174,GATORADE MORANGO/MARACUJA 500ML,00000009304   ,undefined
7896179502611,SUCO JANDAIA 200ML LARANJA ,00000009305   ,undefined
7892840255046,RUFFLES CHURRASCO 57G ,00000009306   ,undefined
7891150055858,SORV KIBON 1,5L CREMOSISSIMO NAPOL.,00000009307   ,undefined
7891075081215 ,PIC KIBON ESKIBON MINI,00000009308   ,undefined
7899465200970,ENERG VULCANO MORANGO SELVAGEM 473ML,00000009309   ,undefined
7891342010788,FILTRO TECFIL AR 7705,00000009310   ,undefined
7622300988883,CHOC LACTA RECH OREO 41G,00000009311   ,undefined
7622300989545,TRIDENT FRESH LIMÃO ICE ,00000009312   ,undefined
5000281033297,WHISKEY OLD PARR SILVER 1L,00000009313   ,undefined
7896383730145,YPIOCA FOGO SANTO 965ML,00000009314   ,undefined
9788555790669,REVISTA SUPER INTERESSANTE.,00000009315   ,undefined
7891091061581,PIPPOS CHURRASCO 60G,00000009316   ,undefined
7891962045900,BOLINHO BAUDUCO CEREAL E CACAU 50G,00000009317   ,undefined
7891962045894,BOLINHO BAUDUCCO BANANA E AMEN. 5OG,00000009318   ,undefined
7892840253349,DORITOS QUEIJO NACHO 96G,00000009319   ,undefined
7896004001128,BARRA CEREAL SUCRIL CHOCOMALLOW 14G,00000009320   ,undefined
7896060010492,ADOCANTE ASSUGRIN TRADICIONAL 100ML,00000009321   ,undefined
7898923244280,REVISTA FAMÍLIA MIX,00000009322   ,undefined
7891342005586,FILTRO TECFIL ACP 200,00000009323   ,undefined
7622300990541,CHOC LACTA GRANDE SUCESSO 302G,00000009324   ,undefined
7898927090012,TABACO PARA INDIE VIRGINIA,00000009325   ,undefined
7895144294056,MENTOS BEATS SORTIDOS FRUIT 20G,00000009326   ,undefined
7892840254841,RUFFLES CEBOLA E SALSA 167G,00000009327   ,undefined
7891125100002,WHISKY TEACHERS 1L.,00000009328   ,undefined
7892840254643,RUFFLES CEBOLA E SALSA 96G,00000009329   ,undefined
7896423412888,CHOC SNICKERS REC C/ CARAMELO 93,3G,00000009330   ,undefined
7896798601498,BARRA CROCANTE AMENDOIN 12G,00000009331   ,undefined
087000005525,WHISKY BULLEIT BOURBON 750ML ,00000009332   ,undefined
7896624202431,RING POP PETS TUTTI-FRUIT 10G,00000009333   ,undefined
78933149,CIG DUNHILL LENDEN FINE CUT ,00000009334   ,undefined
7898939184143,SAND NATURAL BRASIL FILÉ DE FRANGO,00000009335   ,undefined
7898939184075,SAND NATURAL BRASIL FRANGO C REQUEI,00000009336   ,undefined
7898939184082,SAND NATURAL BRASIL FRANGO CHEESE,00000009337   ,undefined
7898939184198 ,SAND HAMBURGUER PRESUNTO ,00000009338   ,undefined
78936546,CERV L NECK CERPA PRIME ONE WAY 350ML,00000009339   ,undefined
7891079012703,CUP NOODLES TALHARIM ,00000009340   ,undefined
7891342012119,FILTRO ARL 8828,00000009341   ,undefined
7891000111673,CHOC NESTLE CRUNCH 115G,00000009342   ,undefined
7898148045471,CHIP CLARO.,00000009343   ,undefined
7898923243634 ,REVISTA COQUETEL FAMÍLIA MIX,00000009344   ,undefined
7898923243603,REVISTA COQUETEL FAMÍLIA MÉDIO /DIF,00000009345   ,undefined
7891028005923,ISQUEIRO FREE BOOST ,00000009346   ,undefined
7898923243580,REVISTA COQUETEL FAMÍLIA MÉDIO,00000009347   ,undefined
7898939184174,SANDUICHE NATURAL BRASIL HAMB. 150 ,00000009348   ,undefined
718187117786,MAQUINA P/ENROLAR OCB CRISTAL,00000009349   ,undefined
7895144293660,MENTOS GF PURE FRUIT BERRY 56G,00000009350   ,undefined
7898486487261,MINIONS SURPRESA 8G,00000009351   ,undefined
78936867,VALDA LARANJA MENTOLADA,00000009352   ,undefined
7898084019741,REVISTA MODA MOLDES ESPECIAL,00000009353   ,undefined
7898945987196,CERV PROIBIDA PURO MALTE 330ML ,00000009354   ,undefined
7898255980191,VODKA TRIDESTILADA  950ML,00000009355   ,undefined
7892840256647,RUFLLES #FEIJUUUCA 90G,00000009356   ,undefined
7898361214050,ISQUEIRO TIPO ZIPPO CROMADO,00000009357   ,undefined
7892840253943,RUFFLES ORIGINAL 37G,00000009358   ,undefined
7892840254049,DORITOS QUEIJO NACHO 37G,00000009359   ,undefined
7898939184105,SAND NATURAL FRANGO MILHO E PASSAS ,00000009360   ,undefined
7891152323863,BISC COCKTAIL SNACKS PRESUNTO 60G,00000009361   ,undefined
7898939184150,SAND NATURAL ATUM ,00000009362   ,undefined
7898923244259,REVISTA FAMÍLIA MÉDIO/DIFÍCIL,00000009363   ,undefined
7896624202615,POWERLIO TORRE PET BAZOOKA,00000009364   ,undefined
7898939184129,SAND NATURAL PEITO DE PERU ,00000009365   ,undefined
7891152323870,BISC COCKTAIL SNACKS  PIZZA 60G,00000009366   ,undefined
7898486486899,PASSEIO DOCURA  DISNEY,00000009367   ,undefined
7895144294490,MENTOS GF PURE FRESH CHERRY 56G,00000009368   ,undefined
7891150047341,PIC KIBON MAGNUM PETIT GATEAU ,00000009369   ,undefined
7898923244037,REVIST AMETISTA GRANDE FAMILIA MEDI,00000009370   ,undefined
7896052606023,ENERG DRINK 2L,00000009371   ,undefined
7891000255346,COOKIE GAROTO ORIGINAL 60G,00000009372   ,undefined
7895144294483,FRUITTELLA DOCE DE LEITE 40 G,00000009373   ,undefined
7898923244082,REVIST FAMILIA MIX,00000009374   ,undefined
7891150048430,PIC KIBON FRUTTARE AGUA DE COCO,00000009375   ,undefined
7898923244051,REVIST CRIPTO FAMILIA MEDIO/DIFICIL,00000009376   ,undefined
9788568535271,REVIST SUPER INTERESSANTE DOSSIÊ,00000009377   ,undefined
7891150044357,SORV KIBON BLAST COOKIES CREAM 1L,00000009378   ,undefined
9788555790799,REV SUPER DOSSIÊ INTERESSANTE,00000009379   ,undefined
7891150047310,SORV KIBON MINI DOCE DE LEITE ,00000009380   ,undefined
7896094906815,DES MONANGE AERO ESTRATO DE OLIVA 9,00000009381   ,undefined
7891149106837,CERV LATA SKOL BESTS SECRET 269ML,00000009382   ,undefined
7892840814694,BATATA SENSACOES FRANGO GRELHADO 55G,00000009383   ,undefined
7891150061064,SORV KIBON 800ML COOKIES HERSHERS ,00000009384   ,undefined
7896094906778,DES MONANGE AERO FLOR DE LAVANDA 90,00000009385   ,undefined
7891024119105,SAB PROTEX FRESH 90G ,00000009386   ,undefined
7506195185568,ABS ALMAYS BASICO S/ABAS ,00000009387   ,undefined
7896079816139,TORRONE MONTEVERGINE AMENDOIM,00000009388   ,undefined
7896557308590,BONECA AMORZINHO,00000009389   ,undefined
9770104223001,REVISTA SEXY.,00000009390   ,undefined
7898521370299,KIT BELEZA C/ ESTOJO DE MAQ.,00000009391   ,undefined
78900806,VALDA TABLETE 4G,00000009392   ,undefined
7898002431891,BRINQ MOTO 1000 TOYS,00000009393   ,undefined
7899679002797,BRINQ FERRO DE PASSAR MUSIC/LIGHT,00000009394   ,undefined
7891234049193,BRINQ CARRINHO DE CORRIDA H100,00000009395   ,undefined
6902012890911,BRINQ CAMINHAO SUPER TRUCK,00000009396   ,undefined
7898939184136,SAND NATURAL BRASIL SALPICÃO,00000009397   ,undefined
7891962047379,PÃO DE MEL ESPECIAL 240G,00000009398   ,undefined
7622300991739,TRIDENT FRUIT MIX  LIMONADA+UVA 8G,00000009399   ,undefined
7622300991845,TRIDENT FRUIT MIX MARACUJÁ+AMORA 8G,00000009400   ,undefined
7622300991807,TRIDENT FRUIT MIX FRAMBOESA+MELÃO 8,00000009401   ,undefined
7891515475680,LASANHA 4 QUEIJOS SADIA 600G,00000009402   ,undefined
7891515476229,LASANHA CALABRESA SADIA ,00000009403   ,undefined
7898079000501 ,PRESERVATIVO PRUDENCE CAIPIRINHA,00000009404   ,undefined
7898079000266,PRESERVATIVO PRUDENCE CABEÇÃO,00000009405   ,undefined
9788555790928,REVISTA SUPER INTERESSANTE DOSSIÊ ,00000009406   ,undefined
7898079000518,PRESERVATIVO PRUDENCE CELEBRATION,00000009407   ,undefined
7891150048683,SORV KIBON CHOCO/FLOCOS 1,5L,00000009408   ,undefined
7891000111581,CHOC NESTLE CLASSIC MEIO AMARGO 125,00000009409   ,undefined
9788543213361,REVISTA GUIA MODAMOLDES ESPECIAL FE,00000009410   ,undefined
7891515476212,LASANHA PEITO DE PERU 600G,00000009411   ,undefined
7891515475642,LASANHA FRANGO 600G,00000009412   ,undefined
7893000672109,PIZZA SADIA  FRANGO 460G,00000009413   ,undefined
7893000671997,PIZZA SADIA LOMBO 460G,00000009414   ,undefined
7893000632073,PIZZA SADIA CALABRESA 460G,00000009415   ,undefined
9788555791079,REVISTA DOSSIÊ SUPER INTERESSANTE.,00000009416   ,undefined
7891141026195,VINHO SAINT GERMAIN  C/ TAÇA 750M,00000009417   ,undefined
7891000114926,NESTLE NESFIT CEREAL MATINAL 120G,00000009418   ,undefined
7898959440021,CASTANHA DE CAJU ONVIT TORRADA 100G,00000009419   ,undefined
7898542851234,PAPEL ALUMINIO P/NARGUILE BALI S/FU,00000009420   ,undefined
7896423401325,CHOC SNICKERS  COM AMÊNDOAS 49,9 G,00000009421   ,undefined
7894900550092,SUCO DEL VALLE 250 ML,00000009422   ,undefined
070847022558,ENERGÉTICO MONSTER ASSAULY 473 ML,00000009423   ,undefined
4250351008521,CINZEIRO DE VIDRO,00000009424   ,undefined
7891000111703,CHOC NESTLE GALAK 125G ,00000009425   ,undefined
7897710221183 ,REVISTA CASA LINDA EXTRA ,00000009426   ,undefined
9788555791161,REVISTA SUPER INTERESSANTE DOSSIÊ .,00000009427   ,undefined
7891962048208,WAFER MAXI COOKIES HERSHEYS 117G,00000009428   ,undefined
7891141029493,VINHO COUNTRY WINE BORDÔ SUAVE ,00000009429   ,undefined
7798159127602,FILTRO WEGA WR 317,00000009430   ,undefined
7891342005975,FILTRO ARL 5136,00000009431   ,undefined
7891000120637,CHOC ALPINO BLACK TOP 125 G,00000009432   ,undefined
7891000111642,CHOC NESTLE CRUNCH AMENDOIM 115G,00000009433   ,undefined
7896084900038,FILTRO SPRAY NO INSET REPELENTE 100,00000009434   ,undefined
7891224681594,HAVAIANA 4 NITE BC/PT/FOSF 39/40,00000009435   ,undefined
7896084900021,FILTRO LOÇÃO NO INSET REPELENTE 100,00000009436   ,undefined
7891224655595,HAVAIANA CASUAL MAR/VM 37/38,00000009437   ,undefined
7898557010176,CHIPS ROOTS TOGO DE BANANA SALG.45G,00000009438   ,undefined
7898557010183,CHIPS ROOTS TOGO DE BANANA C/CAN45G,00000009439   ,undefined
7891224655601,HAVAIANAS CASUAL MAR/VM 39/40,00000009440   ,undefined
7896214540257,SMOOTHIE QUEENSBERRY KIW/ABA/LI 250,00000009441   ,undefined
7891224693504,HAVAIANA AERO GRAFHIC BC/PT 39/40,00000009442   ,undefined
7891342012379,FILTRO ACP 904,00000009443   ,undefined
7891224693511,HAVAIANA AERO GRAPHIC BC/PT 41/42,00000009444   ,undefined
7891224693610,HAVAIANA AERO GRAFHIC LAR/PT 37/38,00000009445   ,undefined
7891224693641,HAVAIANA AERO GRAPHIC LAR/PT 43/44,00000009446   ,undefined
7891266717602,HAVAIANA CASUAL BC/BC 37/38 ,00000009447   ,undefined
7891224655618,HAVAIANAS CASUAL MAR/VM 41/42,00000009448   ,undefined
7891224670451,HAVAIANA HYPE BC/BC 41/42,00000009449   ,undefined
7891224655625,HAVAIANAS CASUAL MAR/VM 43/44 ,00000009450   ,undefined
7891224598045,HAVAIANA KIDS MAXI ESTRELA 31/32,00000009451   ,undefined
7891224670437,HAVAIANA HYPE BC/PT 37/38,00000009452   ,undefined
7891224597956,HAVAIANA KIDS MAXI BC 27/28,00000009453   ,undefined
7891224670444,HAVAIANA HYPE BC/PT 39/40,00000009454   ,undefined
7891224789597,HAVAIANA KIDS PRINCESS AMAREL 29/30,00000009455   ,undefined
7891224789672,HAVAIANA KIDS PRINCESS BC/BC 31/32,00000009456   ,undefined
7891224556175,HAVAIANA SLIM AÇAI 37/38,00000009457   ,undefined
7891224981397,HAVAIANA SLIM COOL AMARELO 37/38,00000009458   ,undefined
7891224981489,HAVAIANA SLIM COOL ICE BLUE 35/36,00000009459   ,undefined
7891224981595,HAVAIANA SLIM COOL MENTA/LAR 37/38,00000009460   ,undefined
7891224549436,HAVAIANA SLIM POP-UP BC/RX 35/36,00000009461   ,undefined
9788569522737,REVISTA SUPER INTERESSANTE ED393,00000009462   ,undefined
7891224549290,HAVAIANA SLIM POP-UP MARINHO 37/38,00000009463   ,undefined
7891224549399,HAVAIANA SLIM POP-UP VERDE 37/38,00000009464   ,undefined
7891150049192,PIC KIBON ESKIBON CHOCOBAR 28G,00000009465   ,undefined
7891342011815,FILTRO ARL 2331,00000009466   ,undefined
7891224695225,HAVAIANA SLIM NAUTICAL MAR 35/36,00000009467   ,undefined
78912946,REF KUAT 250 ML,00000009468   ,undefined
7891342013741,FILTO ARL 1654,00000009469   ,undefined
7891342011785,FILTRO ARL 1034,00000009470   ,undefined
7891224660643,HAVAIANA SLIM PETS MAR 33/34,00000009471   ,undefined
7898957702015,BROWNIES ORIGINAL 100G ,00000009472   ,undefined
7891224782369,HAVAIANA SLIM TROPICAL AMAR 35/36,00000009473   ,undefined
7898923245829,REVISTA FAMÍLIA MEDIO/DIFICIL,00000009474   ,undefined
7891224695232,HAVAIANA SLIM NAUTICAL MAR 37/38,00000009475   ,undefined
7891010690380,SABONETE JOHNSONS RELAXE LAVANDA ,00000009476   ,undefined
7891224660612,HAVAIANA SLIM PETS AREIA 37/38,00000009477   ,undefined
7891224782468,HAVAIANA SLIM TROPICAL BC/PT 35/36,00000009478   ,undefined
7891266542068,HAVAIANA SLIM ROSE GOLD 37/38,00000009479   ,undefined
7891224782475,HAVAIANA SLIM TROPICAL BC/PT 37/38 ,00000009480   ,undefined
7891224782420,HAVAIANA SLIM TROPICAL ROSA 37/38,00000009481   ,undefined
7898084020662,REVISTA MODA MOLDES. ,00000009482   ,undefined
7891224677443,HAVAIANA TOP VERMELHO 41/42,00000009483   ,undefined
7894900556094,SUCO DEL VALLE CISTRUS PUNCH 250ML ,00000009484   ,undefined
7891224707829,HAVAIANA TOP NAUTICA BG 37/38,00000009485   ,undefined
7891000241752,ACHOC NESCAU EM PO 200G,00000009486   ,undefined
7891224707898,HAVAIANA TOP NAUTICAL MR/BC 39/40,00000009487   ,undefined
7891515475697,LASANHA SADIA PRESUNTO E QUEIJO AO ,00000009488   ,undefined
7895000348817,CARVAO VEGETAL 3KG ,00000009489   ,undefined
7891172171666,LENÇO KLEENEX BOLSO,00000009490   ,undefined
9788555791277,REVISTA DOSSIÊ SUPER INTERESSANTE..,00000009491   ,undefined
7898957702046,BROWNIE DOCE DE LEITE  100G,00000009492   ,undefined
7898957702022,BROWNIE LEITE NINHO  100G,00000009493   ,undefined
7898957702039,BROWNIE BRIGADEIRO 100G,00000009494   ,undefined
7892840264840,RUFFLES LIMÃO 86G,00000009495   ,undefined
7891055317303,ESCOVA DENTAL  DINOSSAUROS ,00000009496   ,undefined
78936737,KINDER OVO STARWARS 20G,00000009497   ,undefined
7892840255244,DORITOS SWEET CHILI 55G,00000009498   ,undefined
7891010618766,CAREFREE TODO DIA FLEX S/ PERFUME ,00000009499   ,undefined
082184000328,WHISKEY JACK DANIEL S HONEY 1L,00000009500   ,undefined
78935075,CIG DALLAS BOX,00000009501   ,undefined
7898486484161,OVO SUPRESA SCOOBY-DOO  10G,00000009502   ,undefined
7898367983615,CERV L NECK EISENBAHN 600ML ,00000009503   ,undefined
7898486486523,OVO SUPRESA MORANGUINHO 10G ,00000009504   ,undefined
7894321230825,BARRA QUAKER GREGA DAMASCO 24G ,00000009505   ,undefined
7898923246284,REVISTA FAMÍLIA MÉDIO.,00000009506   ,undefined
7895868200043,PETROL MOTO 4T 20W50 1L,00000009507   ,undefined
7898923246307,REVISTA FAMÍLIA MÉDIO/DIFÍCIL.,00000009508   ,undefined
7894321230528,BARRA QUAKER GREGA FRUTAS VERM 24G,00000009509   ,undefined
7898923246338,REVISTA FAMÍLIA MIX.,00000009510   ,undefined
7896037913177,VINHO QUINTA DO MORGADO SUAVE 245ML,00000009511   ,undefined
7622300990893 ,TRIND GARRAFA MORANGO 40,6G,00000009512   ,undefined
7895868200258,PETROL SJ 20W50 1L,00000009513   ,undefined
7891150059047,SORV KIBON 800ML NAPOLITANO ZERO LACTOSE ,00000009514   ,undefined
7895868200975,PETROL MINERAL SL 15W40 1L,00000009515   ,undefined
7898923246604,REVISTA FAMÍLIA MÉDIO/DIFÍCIL..,00000009516   ,undefined
0217001,GRAXEIRO,00000009517   ,undefined
7896798602273,SUPINO PROTEIN COCO C/CHOCOLATE 30G,00000009518   ,undefined
7896009762574,LANTERNA RAY 9LED ,00000009519   ,undefined
7898923246147,REVISTA FÁCIL  FAMÍLIA MIX ,00000009520   ,undefined
9788569522294,REVISTA SUPER INTERESSANTE .,00000009521   ,undefined
7897710223910,CASA LINDA EXTRA,00000009522   ,undefined
7898923241753,REVISTA FAMILIA MÉDIO,00000009523   ,undefined
9788543206844,REVISTA CHICO BENTO APRENDENDO A LICAO ,00000009524   ,undefined
78934009,CIG DALLAS BLUE,00000009525   ,undefined
7898923246840,REVISTA COQUETEL FAMÍLIA MIX.,00000009526   ,undefined
7890859123455,ISQUEIRO MAÇARICO,00000009527   ,undefined
7891342008068,FILTRO ACP 131,00000009528   ,undefined
7891079012833,CUP NOODLES TOMATE  64 G,00000009529   ,undefined
7899879300051,POUCH PICME BANANA E MAÇA 100G,00000009530   ,undefined
78940017,TIC TAC CRUSH 16G,00000009531   ,undefined
7891224491292,HAVAIANAS TRIA BG PALHA 33/34,00000009532   ,undefined
7892840266943,DORITOS MYSTERY DEFUMADO 86G,00000009533   ,undefined
7892840266844,DORITOS MYSTERY TEMPERADO  86G,00000009534   ,undefined
7892840255749,BATATA SENSACOES FRANGO GRELHADO 84G,00000009535   ,undefined
7891342003612,FILTRO PSC410,00000009536   ,undefined
7896336807313 ,CERVEJA THEREZOPOLIS GOLD 473 ML,00000009537   ,undefined
7891224744985,HAVAIANAS KID FROZEN BC 35/36,00000009538   ,undefined
7891275123456,DESF METAL GRANADA ,00000009539   ,undefined
7891224491308,HAVAIANAS TRIA BG PALHA 35/36,00000009540   ,undefined
7891224745012,HAVAIANAS KIDS FROZEN RS 27/28,00000009541   ,undefined
7891224491315,HAVAIANAS TRIA BG PALHA 37/38,00000009542   ,undefined
7891224491322,HAVAIANAS TRIA BG PALHA 39/40,00000009543   ,undefined
7891224491346,HAVAIANAS TRIA ROSA FRAMB 33/34,00000009544   ,undefined
7891224491353,HAVAIANAS TRIA ROSA FRAMB 35/36,00000009545   ,undefined
7896283000898,BISC COOKIES INTEGRAL CHOCOLATE 200,00000009546   ,undefined
7896283000911 ,BISC COOKIES INTEGRAL LIMÃO 200G,00000009547   ,undefined
802084127785,FUMO P/NARG AFZAL CHOCOLATE ,00000009548   ,undefined
7896283001321,BISC COOKIES INTEGRAL CAST.DO PARA,00000009549   ,undefined
7891000111734,CHOC NESTLA AO LEITE 125G ,00000009550   ,undefined
7898591452710,FINI TUBES MENINAS SUPER PODERO 80G,00000009551   ,undefined
7898192033240,REFRESCO EM PÓ LARANJA 25G,00000009552   ,undefined
7898192031277,REFRESCO EM PÓ MORANGO 25G,00000009553   ,undefined
802084132888,FUMO P/NARG AFZAL CRUSH ICE 50G,00000009554   ,undefined
7898633980157,LUNA SURPRESA 8 G,00000009555   ,undefined
802084127303,FUMO P/ NARG AFZAL CHOCOMINT 50G,00000009556   ,undefined
7896075757504,ALICATE PARA CUTÍCULA MERHEJE VERDE,00000009557   ,undefined
7896075757498,ALICATE PARA CUTÍCULA MERHEJE ROSA,00000009558   ,undefined
9788555791444,REVISTA SUPERINTERESSANTE..,00000009559   ,undefined
7891414276821,SELENIA 5W30 API SN 1L,00000009560   ,undefined
7896075757528,ALICATE PARA CUTÍCULA MERHEJE AMARE,00000009561   ,undefined
070235502036,PROMOÇÃO KIBON CORNETO CHOCMIX,00000009562   ,undefined
78934535,CIG DUNHILL DOUBLE,00000009563   ,undefined
7898585290410,ESCOVA DENTAL POWERDENT CEARA ,00000009564   ,undefined
070235502037,PROMOÇÃO KIBON CORNETO CROCANTE,00000009565   ,undefined
7891224549429,HAVAIANAS SLIM BC/RX 33/34,00000009566   ,undefined
7896045505760,DESESPERADOS LT 250 ML ,00000009567   ,undefined
7896075701033,CORTADOR DE UNHAS UNHEX MERHEJE,00000009568   ,undefined
070235502038,PROMOÇÃO KIBON CORNETO BISCOITO,00000009569   ,undefined
7891962037226,BOLINHO BAUDUCCO GOTAS DE CHOC 40G,00000009570   ,undefined
7891224549283,HAVAIANAS SLIM MARINHO 35/36,00000009571   ,undefined
7898403782240,IOG GREGO  MORANGO E BLUEBERRY 120G,00000009572   ,undefined
7891224660599,HAVAIANAS SLIM AREA 33/34,00000009573   ,undefined
7896636545526,MOBIL SUPER 2000 X1 API SN 15W-40 1,00000009574   ,undefined
7891224748921,HAVAIANAS SLIM PRINCESA RS 35/36 ,00000009575   ,undefined
7898403782158,IOG GREGO TRADICIONAL 120G,00000009576   ,undefined
7891224748983,HAVAIANAS SLIM PRINCESA VM 37/38,00000009577   ,undefined
7896636544741,MOBIL SUPER 3000FORM DI 5W-30 1L,00000009578   ,undefined
7891224659333,HAVAIANAS SLIM ROYAL BC/COBRE 37/38,00000009579   ,undefined
7898403782189,IOG GREGO ZERO MARACUJÁ  120G,00000009580   ,undefined
7891095002153,AMENDOIM TEMPERADO DESCASCADO,00000009581   ,undefined
7891224668182,HAVAIANAS SURF MARINHO 39/40,00000009582   ,undefined
7891152305661,BISC RICHESTER ESCURETO DUPLO 80G,00000009583   ,undefined
78934368,CIG DERBY PRATA BOX NOVO FILTRO,00000009584   ,undefined
7898958790011,DISPLAY MANGAROSA EDIÇÃO LIMITADA .,00000009585   ,undefined
7895144893747,MENTOS PURE FRESH CANELA 8,5G,00000009586   ,undefined
7891224677382,HAVAIANAS TOP AZUL EST 41/42,00000009587   ,undefined
7891224677450,HAVAIANAS TOP VERM 43/44,00000009588   ,undefined
7891224673322,HAVAIANAS TREND BC/MAR 37/38,00000009589   ,undefined
7891224673391,HAVAIANAS TREND CINZA 39/40,00000009590   ,undefined
7891224673285,HAVAIANAS TREND MARINHO 41/42,00000009591   ,undefined
7891224673230,HAVAIANAS TREND PT 43/44,00000009592   ,undefined
7891224644216,HAVAIANAS URBAN PRETO 39/40,00000009593   ,undefined
5010994979867,MASSINHA PLAY-DON 112G,00000009594   ,undefined
7891224644223,HAVAIANAS URBAN PRETO 41/42,00000009595   ,undefined
7890541216885,HAVAIANAS METALIC ROSE 35/36,00000009596   ,undefined
9771516790006,REVISTA COQUETEL GRANDE AJAX ,00000009597   ,undefined
7890541216892,HAVAIANAS METALIC ROSE 37/38,00000009598   ,undefined
9788555791581,REVISTA SUPER GRÉCIA ,00000009599   ,undefined
7622300515782,OVO LACTA LAKA 196 G,00000009600   ,undefined
7895868200715,PETROL DIESEL EXTRA PLUS 15W40,00000009601   ,undefined
7622300515652,OVO HOTWHEELS 170G,00000009602   ,undefined
9772178948002,REVISTA DECORAR,00000009603   ,undefined
7622300515775,OVO LACTA AO LEITE 196G,00000009604   ,undefined
7893218003511,SMIRNOFF BRAZILIAN BERRY 1L ,00000009605   ,undefined
7893218003504,SMIRNOFF STRAWBERRY 1L,00000009606   ,undefined
7893218003528,SMIRNOFF LEMONS 1L,00000009607   ,undefined
7898403781298,LEITE CONDENSADO BETANIA 395G,00000009608   ,undefined
7895144293455,MENTOS STICK MORANGO AZEDINHO 26,8G,00000009609   ,undefined
